task,cls,scene,idx,n_tokens,n_chars,n_sentences,ttr,mean_word_len,comma_rate,semicolon_rate,quote_present,dash_present,digit_rate,within_scene_4gram,opener_article,opener_pronoun,opener_quote,opener_question,opener_prep_adv,opener_other
fr,fictional,06_gamedesign,143,10,73,1,1.0,5.545454545454546,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,06_gamedesign,144,17,98,1,1.0,4.388888888888889,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
fr,fictional,06_gamedesign,145,19,102,1,1.0,4.315789473684211,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,06_gamedesign,146,20,125,1,0.95,5.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,06_gamedesign,147,18,85,1,0.9444444444444444,3.6666666666666665,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
fr,fictional,06_gamedesign,148,19,112,1,0.8947368421052632,4.842105263157895,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
fr,fictional,06_gamedesign,149,20,110,1,0.8571428571428571,4.190476190476191,0.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
fr,fictional,07_mfa,150,20,109,1,1.0,4.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,07_mfa,151,19,125,1,0.8421052631578947,5.473684210526316,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
fr,fictional,07_mfa,152,20,107,1,0.9523809523809523,4.0476190476190474,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
fr,fictional,07_mfa,153,21,124,1,0.9523809523809523,4.904761904761905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,07_mfa,154,14,83,1,0.7857142857142857,4.857142857142857,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,07_mfa,155,20,130,1,0.8571428571428571,5.095238095238095,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,07_mfa,156,20,117,1,0.9,4.75,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
fr,fictional,07_mfa,157,18,99,1,0.8235294117647058,4.647058823529412,0.05555555555555555,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,07_mfa,158,18,110,1,1.0,5.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,07_mfa,159,17,106,1,1.0,5.176470588235294,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
fr,fictional,07_mfa,160,18,91,1,1.0,4.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,07_mfa,161,15,96,1,1.0,5.333333333333333,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
fr,fictional,07_mfa,162,18,110,1,1.0,4.944444444444445,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,07_mfa,163,16,90,1,0.8666666666666667,4.733333333333333,0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,07_mfa,164,20,112,1,1.0,4.55,0.05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
fr,fictional,07_mfa,165,18,125,1,0.8947368421052632,5.526315789473684,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,07_mfa,166,19,117,1,0.9444444444444444,5.333333333333333,0.05263157894736842,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,07_mfa,167,15,98,1,1.0,5.133333333333334,0.13333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
fr,fictional,07_mfa,168,17,111,1,1.0,5.411764705882353,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,07_mfa,169,21,139,1,0.9,5.8,0.047619047619047616,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
fr,fictional,07_mfa,170,17,103,1,0.9444444444444444,4.722222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,07_mfa,171,18,110,1,1.0,5.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,07_mfa,172,20,126,1,0.9523809523809523,4.904761904761905,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,07_mfa,173,19,107,1,0.8888888888888888,4.777777777777778,0.05263157894736842,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
fr,fictional,07_mfa,174,23,143,1,1.0,4.875,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
fr,fictional,08_comics,175,17,83,1,0.875,4.0,0.058823529411764705,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,08_comics,176,20,112,1,0.95,4.55,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,08_comics,177,17,105,1,0.8888888888888888,4.777777777777778,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
fr,fictional,08_comics,178,17,112,1,0.9411764705882353,5.588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
fr,fictional,08_comics,179,18,94,1,0.9444444444444444,4.166666666666667,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
fr,fictional,08_comics,180,13,83,1,1.0,5.076923076923077,0.15384615384615385,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
fr,fictional,08_comics,181,18,100,1,0.9444444444444444,4.5,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,08_comics,182,17,101,1,1.0,4.882352941176471,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,08_comics,183,15,87,1,0.9333333333333333,4.733333333333333,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
fr,fictional,08_comics,184,18,96,1,1.0,4.277777777777778,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,08_comics,185,17,101,1,0.8888888888888888,4.555555555555555,0.058823529411764705,0.0,0.0,0.0,0.0,0.0013605442176870747,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,08_comics,186,17,95,1,0.8823529411764706,4.529411764705882,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,08_comics,187,17,84,1,0.8235294117647058,3.8823529411764706,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
fr,fictional,08_comics,188,16,105,1,0.9411764705882353,5.0588235294117645,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,08_comics,189,19,100,1,1.0,4.2105263157894735,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,08_comics,190,15,94,1,1.0,5.0,0.2,0.06666666666666667,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
fr,fictional,08_comics,191,16,94,1,0.9375,4.8125,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,08_comics,192,16,94,1,1.0,4.8125,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,08_comics,193,18,93,1,0.8888888888888888,4.111111111111111,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,08_comics,194,17,90,1,0.9375,4.375,0.11764705882352941,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,08_comics,195,16,104,1,0.9375,5.0625,0.0625,0.0,0.0,0.0,0.028846153846153848,0.0,1.0,0.0,0.0,0.0,0.0,0.0
fr,fictional,08_comics,196,15,84,1,0.9333333333333333,4.533333333333333,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
fr,fictional,08_comics,197,18,123,1,0.9411764705882353,6.0,0.1111111111111111,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,08_comics,198,18,108,1,0.9444444444444444,4.944444444444445,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
fr,fictional,08_comics,199,17,102,1,1.0,4.764705882352941,0.11764705882352941,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,09_audiodrama,200,17,114,1,1.0,5.647058823529412,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
fr,fictional,09_audiodrama,201,19,102,1,0.9473684210526315,4.315789473684211,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,09_audiodrama,202,18,108,1,0.9444444444444444,4.944444444444445,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
fr,fictional,09_audiodrama,203,19,102,1,0.9473684210526315,4.2631578947368425,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,09_audiodrama,204,20,111,1,0.85,4.5,0.05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
fr,fictional,09_audiodrama,205,21,107,1,0.9523809523809523,4.0,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,09_audiodrama,206,16,97,1,1.0,4.647058823529412,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,09_audiodrama,207,18,109,1,0.9411764705882353,5.0588235294117645,0.1111111111111111,0.0,0.0,0.0,0.01834862385321101,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,09_audiodrama,208,18,113,1,0.9411764705882353,5.352941176470588,0.05555555555555555,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
fr,fictional,09_audiodrama,209,19,97,1,1.0,4.105263157894737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
fr,fictional,09_audiodrama,210,19,110,1,0.9473684210526315,4.7368421052631575,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
fr,fictional,09_audiodrama,211,19,120,1,0.9473684210526315,5.105263157894737,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,09_audiodrama,212,18,102,1,0.9411764705882353,4.647058823529412,0.0,0.0,0.0,0.0,0.0392156862745098,0.0,1.0,0.0,0.0,0.0,0.0,0.0
fr,fictional,09_audiodrama,213,21,116,1,0.9130434782608695,4.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,09_audiodrama,214,18,104,2,0.9411764705882353,4.9411764705882355,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
fr,fictional,09_audiodrama,215,21,127,1,0.9523809523809523,5.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,09_audiodrama,216,22,127,1,0.9090909090909091,4.7272727272727275,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
fr,fictional,09_audiodrama,217,16,95,1,0.875,4.8125,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,09_audiodrama,218,20,120,1,0.9,4.95,0.05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
fr,fictional,09_audiodrama,219,19,119,1,0.8421052631578947,5.2631578947368425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,09_audiodrama,220,20,114,1,1.0,4.65,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
fr,fictional,09_audiodrama,221,12,87,1,1.0,6.083333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
fr,fictional,09_audiodrama,222,17,90,1,0.9375,4.4375,0.058823529411764705,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,09_audiodrama,223,19,119,1,0.8947368421052632,5.2105263157894735,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
fr,fictional,09_audiodrama,224,16,105,1,1.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,10_anthology,225,22,116,1,0.9,4.1,0.18181818181818182,0.0,0.0,0.0,0.06896551724137931,0.0,1.0,0.0,0.0,0.0,0.0,0.0
fr,fictional,10_anthology,226,16,104,1,1.0,5.733333333333333,0.0625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,10_anthology,227,18,99,1,0.9444444444444444,4.444444444444445,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,10_anthology,228,16,121,1,1.0,5.882352941176471,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,10_anthology,229,17,105,1,0.8235294117647058,5.117647058823529,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,10_anthology,230,16,91,1,0.875,4.4375,0.125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
fr,fictional,10_anthology,231,19,111,1,0.8947368421052632,4.7894736842105265,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,10_anthology,232,16,116,1,0.9411764705882353,5.764705882352941,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
fr,fictional,10_anthology,233,19,122,1,0.9473684210526315,5.368421052631579,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,10_anthology,234,17,104,1,1.0,5.0,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
fr,fictional,10_anthology,235,20,126,1,0.9047619047619048,4.9523809523809526,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
fr,fictional,10_anthology,236,18,112,2,0.9444444444444444,5.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,10_anthology,237,12,76,1,1.0,5.083333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,10_anthology,238,18,109,1,1.0,5.0625,0.1111111111111111,0.0,0.0,0.0,0.07339449541284404,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,10_anthology,239,18,106,1,0.9444444444444444,4.833333333333333,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
fr,fictional,10_anthology,240,18,120,1,1.0,5.2631578947368425,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,10_anthology,241,16,94,1,0.9411764705882353,4.411764705882353,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,10_anthology,242,23,117,1,0.9130434782608695,3.9565217391304346,0.043478260869565216,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
fr,fictional,10_anthology,243,15,91,1,1.0,4.928571428571429,0.13333333333333333,0.0,0.0,0.0,0.04395604395604396,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,10_anthology,244,18,102,1,0.9411764705882353,4.823529411764706,0.05555555555555555,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,10_anthology,245,19,123,1,1.0,5.421052631578948,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
fr,fictional,10_anthology,246,12,71,1,1.0,4.666666666666667,0.08333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
fr,fictional,10_anthology,247,21,124,3,0.9545454545454546,4.454545454545454,0.047619047619047616,0.0,0.0,0.0,0.008064516129032258,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,10_anthology,248,17,96,1,1.0,4.588235294117647,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,10_anthology,249,19,106,1,0.9473684210526315,4.526315789473684,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,11_filmschool,250,18,102,1,0.9444444444444444,4.611111111111111,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
fr,fictional,11_filmschool,251,12,66,1,0.9166666666666666,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
fr,fictional,11_filmschool,252,14,72,1,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
fr,fictional,11_filmschool,253,18,105,1,0.8888888888888888,4.777777777777778,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,11_filmschool,254,16,90,1,0.8235294117647058,4.0588235294117645,0.125,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
fr,fictional,11_filmschool,255,15,93,1,1.0,5.357142857142857,0.06666666666666667,0.0,0.0,0.0,0.021505376344086023,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,11_filmschool,256,21,120,1,0.9523809523809523,4.666666666666667,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
fr,fictional,11_filmschool,257,20,118,1,0.85,4.85,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,11_filmschool,258,12,75,1,0.9230769230769231,4.6923076923076925,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,11_filmschool,259,20,129,1,0.9,5.4,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
fr,fictional,11_filmschool,260,19,101,1,0.8947368421052632,4.315789473684211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
fr,fictional,11_filmschool,261,20,124,1,0.95,5.1,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,11_filmschool,262,16,103,1,0.9411764705882353,5.0588235294117645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
fr,fictional,11_filmschool,263,20,114,1,1.0,4.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,11_filmschool,264,17,106,1,1.0,5.235294117647059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
fr,fictional,11_filmschool,265,17,104,1,1.0,4.823529411764706,0.058823529411764705,0.0,0.0,0.0,0.028846153846153848,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,11_filmschool,266,18,109,1,0.8888888888888888,5.055555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,11_filmschool,267,16,106,1,1.0,5.5,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,11_filmschool,268,18,101,1,0.9411764705882353,4.647058823529412,0.05555555555555555,0.0,0.0,0.0,0.019801980198019802,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,11_filmschool,269,20,116,1,1.0,4.75,0.05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
fr,fictional,11_filmschool,270,15,93,1,0.9333333333333333,5.133333333333334,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
fr,fictional,11_filmschool,271,21,127,1,0.9047619047619048,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,11_filmschool,272,15,94,1,0.8666666666666667,5.2,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,11_filmschool,273,18,94,1,0.8888888888888888,4.166666666666667,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
fr,fictional,11_filmschool,274,19,102,1,0.9444444444444444,4.111111111111111,0.05263157894736842,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,12_ghostwriting,275,20,113,1,0.9,4.55,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
fr,fictional,12_ghostwriting,276,19,101,1,1.0,4.2631578947368425,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,12_ghostwriting,277,19,98,3,0.9444444444444444,4.0,0.05263157894736842,0.0,1.0,1.0,0.01020408163265306,0.0,0.0,0.0,1.0,0.0,0.0,0.0
fr,fictional,12_ghostwriting,278,18,103,1,1.0,4.666666666666667,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,12_ghostwriting,279,17,91,1,0.8823529411764706,4.235294117647059,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
fr,fictional,12_ghostwriting,280,14,76,1,0.9285714285714286,4.357142857142857,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
fr,fictional,12_ghostwriting,281,16,117,1,1.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,12_ghostwriting,282,18,111,1,0.8333333333333334,5.055555555555555,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,12_ghostwriting,283,17,109,1,0.8823529411764706,5.235294117647059,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,12_ghostwriting,284,16,102,1,1.0,5.3125,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,12_ghostwriting,285,18,87,1,0.9444444444444444,3.6666666666666665,0.05555555555555555,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
fr,fictional,12_ghostwriting,286,18,93,1,1.0,4.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
fr,fictional,12_ghostwriting,287,11,66,1,1.0,4.7272727272727275,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,12_ghostwriting,288,18,113,1,0.8333333333333334,5.166666666666667,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
fr,fictional,12_ghostwriting,289,14,82,1,0.8571428571428571,4.857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
fr,fictional,12_ghostwriting,290,18,113,1,0.9444444444444444,5.166666666666667,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,12_ghostwriting,291,17,113,1,0.9411764705882353,5.647058823529412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,12_ghostwriting,292,19,103,1,0.8947368421052632,4.315789473684211,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,12_ghostwriting,293,12,69,1,0.9166666666666666,4.25,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
fr,fictional,12_ghostwriting,294,19,113,1,0.7368421052631579,4.894736842105263,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
fr,fictional,12_ghostwriting,295,20,121,1,0.95,5.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,12_ghostwriting,296,20,120,1,0.9,4.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
fr,fictional,12_ghostwriting,297,17,115,1,0.8823529411764706,5.588235294117647,0.058823529411764705,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
fr,fictional,12_ghostwriting,298,16,96,1,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
fr,fictional,12_ghostwriting,299,21,112,1,0.9047619047619048,4.238095238095238,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
fr,fictional,01_novelist,300,22,137,1,1.0,5.136363636363637,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
fr,fictional,01_novelist,301,16,80,1,0.9375,3.8125,0.0625,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
